"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","diff_expression"
"Streptoalloteichus tenebrarius",185.048383938598,1.4654112164841,0.398810966858045,3.6744506502142,0.000238361707459012,0.0155942092462757,"Upregulated"
"Pseudomonas canadensis",81.3010391001044,4.71961226868019,1.29059196767005,3.65693603161087,0.000255248046181446,0.0164910711254182,"Upregulated"
"Pseudonocardia sp. EC080625-04",1.3485668106406,-21.2512322506187,5.81259369103216,-3.65606704686855,0.000256114395441349,0.0164910711254182,"Downregulated"
"Spiroplasma endosymbiont of Tiphia femorata",1.32086875735098,-21.2658316584709,5.81264434065308,-3.65854685271895,0.00025364937449282,0.0164910711254182,"Downregulated"
"Billgrantia desiderata",8.56280553014917,18.1630810410019,4.98256091444832,3.64533045413112,0.000267048428692183,0.0171050810294249,"Upregulated"
"Brachybacterium sp. GPGPB12",150.981769786763,3.46856150146429,0.954160883098944,3.63519566029475,0.000277769737452542,0.0176991404583041,"Upregulated"
"Staphylococcus aureus",2281.39464654913,1.41296647316707,0.389588874673415,3.62681422653954,0.000286939580150383,0.0180248769596149,"Upregulated"
"Solwaraspora sp. WMMA2065",294.497119818903,3.96186561593036,1.09296483309864,3.62487931537392,0.00028909642154493,0.0180248769596149,"Upregulated"
"Acinetobacter haemolyticus",71.3534065944996,6.04431907462541,1.6678129643022,3.62409886719781,0.000289970676450734,0.0180248769596149,"Upregulated"
"Fischerella sp.",6.44048532726865,19.9155464283635,5.49568537450038,3.62385127081152,0.00029024855002813,0.0180248769596149,"Upregulated"
"Frankia sp.",2.96683067704031,21.0962764876272,5.81320161552152,3.62902886961622,0.00028448942761113,0.0180248769596149,"Upregulated"
"Thermus brockianus",139.247331379413,2.30134586348721,0.636324041041102,3.61662567348852,0.000298468440373906,0.0184417318158302,"Upregulated"
"Nitrospira tepida",107.679976368619,2.35308234678301,0.652732459781512,3.60497216205649,0.000312186390098547,0.0191924034998273,"Upregulated"
"Pseudomonas fuscovaginae",6.18952304306936,-18.6513269684025,5.18402263375458,-3.59784829004384,0.000320860674470368,0.0196270474573524,"Downregulated"
"uncultured anaerobic ammonium-oxidizing bacterium",1.29327082388304,-20.8624727809999,5.81323284774077,-3.58879014954783,0.000332216115305366,0.020120455221019,"Downregulated"
"Lancefieldella sp. Marseille-Q7238",162.289772411846,1.98487158720617,0.553383279551259,3.58679356704762,0.000334769137056706,0.0201752001120775,"Upregulated"
"Actinoplanes ianthinogenes",249.166561843995,1.52760415421896,0.42612013942437,3.58491423635255,0.000337188991205979,0.020221422149088,"Upregulated"
"Cereibacter sphaeroides",228.527445417107,1.54954479326861,0.432467288383575,3.58303352621262,0.000339626997763275,0.0202682765396874,"Upregulated"
"Pseudomonas sp. AN-1",219.597263706663,2.25287523415786,0.631327212145465,3.56847477950748,0.000359065409444465,0.0213243020346776,"Upregulated"
"Lactococcus lactis",548.793617066924,2.25535622005714,0.634329418627195,3.55549680312501,0.000377265532483649,0.0221897429057931,"Upregulated"
"Streptomyces sp. NBC_01241",7.36378130554281,20.6721158448567,5.81276181145843,3.55633286127547,0.000376067546250381,0.0221897429057931,"Upregulated"
"Mycobacterium sp. 2-64",25.0854525507501,20.6480066846352,5.81163205575655,3.55287576476609,0.000381044374980406,0.0223047697775612,"Upregulated"
"Citrobacter sp. RHBSTW-00696",2.63622674513994,20.6338690791899,5.81396594846233,3.54901787559439,0.00038667083038355,0.0225263378043445,"Upregulated"
"Actinobacillus sp.",3.37385919322561,20.5986281719273,5.81386071999834,3.54302057857575,0.00039557183335123,0.0229356673422699,"Upregulated"
"Snodgrassella alvi",215.940424113847,2.15641974058493,0.610658068997349,3.53130475148818,0.000413515021854363,0.0238629376290862,"Upregulated"
"Streptomyces platensis",311.219920752248,1.72364742369862,0.48828266151289,3.53001971923002,0.000415528695275469,0.0238665636525826,"Upregulated"
"Streptomyces spectabilis",403.416990867787,2.63454249010187,0.749846294914296,3.51344336562067,0.000442338700285246,0.0251701007408823,"Upregulated"
"Candidatus Competibacteraceae bacterium",84.9189398374935,3.79102792439606,1.08060074444757,3.5082595897471,0.000451048695854532,0.0255468969679831,"Upregulated"
"Dactylosporangium aurantiacum",297.94171315084,1.16112911259412,0.331136750958365,3.50649424817275,0.000454051249573594,0.0255984469460062,"Upregulated"
"Sphingobacterium multivorum",114.344566740649,2.97536937008938,0.850425616277839,3.49868267504928,0.000467562679355269,0.0262392744001484,"Upregulated"
"Streptomyces sp. NBC_00371",27.3039052559733,-20.2858046759571,5.81282624165136,-3.48983503594184,0.000483318796347617,0.0269996445411723,"Downregulated"
"Acinetobacter baumannii",872.067209234312,1.35289087865122,0.38914788216357,3.4765469392496,0.00050791531095782,0.0282447087011726,"Upregulated"
"Devosia sp. XK-2",97.4194738395483,3.79283122398793,1.09279573898027,3.47075952869945,0.000518988545997413,0.0287298908223183,"Upregulated"
"Chryseobacterium indologenes",228.476262258788,2.09264851488223,0.60453390362158,3.46158999908161,0.000536994540948223,0.0295927532160386,"Upregulated"
"Marinitoga piezophila",11.3189242181154,15.7907010529353,4.57142597374532,3.45421781816543,0.000551891432922093,0.0301519879097963,"Upregulated"
"Vibrio harveyi",143.369626264348,2.66412219583959,0.771286081796423,3.45412974344683,0.000552071709317833,0.0301519879097963,"Upregulated"
"Saccharopolyspora erythraea",323.282426196591,1.22806956691521,0.356523724940005,3.44456618454176,0.00057197658472086,0.0311002734998889,"Upregulated"
"Streptomyces zaomyceticus",219.402169846277,1.18263466746132,0.343923333524945,3.43865784080493,0.00058460562090447,0.0316463060448906,"Upregulated"
"Vibrio cholerae",646.418270327655,1.99870429606504,0.582561557730804,3.43088943913566,0.000601605743164632,0.0324231042373397,"Upregulated"
"Glutamicibacter creatinolyticus",85.6000707294281,4.22925106406588,1.23432862745509,3.42635743026203,0.000611734809071819,0.0325389724094984,"Upregulated"
"Citrobacter sp. 172116965",15.4831392685004,19.920705895633,5.81265914793988,3.42712438294155,0.00061000958421446,0.0325389724094984,"Upregulated"
"Citrobacter sp. BIDMC108",4.17760329478226,19.9214072643568,5.81405472249513,3.42642238768049,0.000611588514533011,0.0325389724094984,"Upregulated"
"Limosilactobacillus mucosae",3738.51904400439,3.74791597961318,1.0942658596936,3.42505063683759,0.000614684843958883,0.0325543479696666,"Upregulated"
"Bacillus vallismortis",135.699681214311,2.70317523079013,0.79068883842332,3.41875981983055,0.00062907227299394,0.033172716326758,"Upregulated"
"Gemmata massiliana",111.955565927886,1.96145599201445,0.575216620619216,3.40994317915042,0.000649764151621561,0.033971002696317,"Upregulated"
"Shewanella baltica",99.7418873378121,2.43569689242918,0.714071038372528,3.41100081300102,0.000647248985130909,0.033971002696317,"Upregulated"
"Furfurilactobacillus rossiae",207.352969600533,2.44405708492319,0.717067604363884,3.40840538611604,0.000653437408209754,0.0340176734129282,"Upregulated"
"Haematobacter massiliensis",111.449460009856,1.81052933839985,0.531902025599911,3.40387750236113,0.000664365403608414,0.034440026897226,"Upregulated"
"Polyangium aurulentum",186.379096583771,1.03666871302263,0.305437040637158,3.39405041006187,0.00068867014603575,0.0355493272852379,"Upregulated"
"Micromonospora narathiwatensis",303.129435695976,2.77253471829371,0.820271458093664,3.38002095640042,0.000724803031252129,0.0372573121190695,"Upregulated"
"Terriglobus roseus",117.239564933316,1.81927270064243,0.539312090190567,3.37332081689395,0.000742673661420718,0.0380161906854438,"Upregulated"
"Vibrio fluvialis",156.625494253693,2.06906789885232,0.615451047010207,3.36187241682929,0.000774158839491532,0.0394627468430809,"Upregulated"
"Microcoleus vaginatus",232.0529459838,4.1112097112436,1.22461514280311,3.35714427132851,0.00078752008518991,0.0396482334247463,"Upregulated"
"Providencia alcalifaciens",106.571639502993,3.97763340080736,1.18459721622611,3.35779397952606,0.000785671477604465,0.0396482334247463,"Upregulated"
"Thiomicrorhabdus immobilis",16.414097061891,7.42945412729429,2.21233152084048,3.35820109116006,0.000784515180870621,0.0396482334247463,"Upregulated"
"Kitasatospora aureofaciens",138.50872454345,2.23235103084835,0.668024018582823,3.34172270569577,0.000832601935459663,0.0417461150754652,"Upregulated"
"Prauserella marina",85.468489857827,2.3647236735333,0.70870201580258,3.33669669452729,0.000847804141635211,0.0423348402806742,"Upregulated"
"Pseudonocardia sp. HH130630-07",185.294646509388,1.37297164321941,0.412726563298654,3.3265889945298,0.00087915941327712,0.0437220986261475,"Upregulated"
"Ligilactobacillus agilis",1015.73992815312,2.19005181033433,0.658786031529355,3.32437499509542,0.000886169508681194,0.043892298660752,"Upregulated"
"Polaribacter sp. KT25b",16.3834186560285,7.21434349646734,2.17193825555351,3.32161537190145,0.000894979731794188,0.0441499275756859,"Upregulated"
"Phaeobacter gallaeciensis",165.63372296373,1.47916541496014,0.445856392209925,3.31758261360463,0.000908000590173982,0.0446123663461386,"Upregulated"
"Exiguobacterium sp. N4-1P",79.2565718994741,5.12981709402912,1.54852339885053,3.31271526012264,0.000923949937488604,0.0452144141409423,"Upregulated"
"Escherichia marmotae",1411.78919119126,2.69940907070326,0.815446155118622,3.31034618749362,0.000931806482724653,0.0454172131858701,"Upregulated"
"Ensifer adhaerens",353.691105135255,1.12624832570675,0.341192019322236,3.30092224297623,0.000963675860936255,0.0460880420146264,"Upregulated"
"Mycolicibacterium fluoranthenivorans",146.317152020243,2.05650774751009,0.623050146071199,3.30070983929291,0.000964405652750071,0.0460880420146264,"Upregulated"
"Streptococcus thermophilus",133.40470195194,2.60566892827885,0.789334417712207,3.30109630317537,0.000963078193758678,0.0460880420146264,"Upregulated"
"Pseudomonas batumici",55.2084469877873,4.79856740429143,1.45354041453097,3.30129617059176,0.000962392336262747,0.0460880420146264,"Upregulated"
"Streptomyces sp. NBC_00498",5.66081199551713,19.1001012012982,5.81623179976764,3.28393053420966,0.00102370151510777,0.0487313787386321,"Upregulated"
"Arthrobacter sp. Helios",69.3941047998958,2.55211269679986,0.778941814192677,3.27638425656344,0.00105145399574186,0.0498584813329686,"Upregulated"
